asset_id,doi,award_id,is_exist
9924147765701921,10.1093/milmed/usac074,AT008404,True
9924147765701921,10.1093/milmed/usac074,DA030150,True
9924147765701921,10.1093/milmed/usac074,DA030150,True
9924147765701921,10.1093/milmed/usac074,NCCIH,True
9924147765701921,10.1093/milmed/usac074,NIDA,True
9924412116901921,10.1093/milmed/usae504,AT008404,True
9924030023301921,10.1093/milmed/usy162,AT008404,True
9924030023301921,10.1093/milmed/usy162,DA030150,True
9924086575701921,10.1093/milmed/usx200,AT008404,True
9924086575701921,10.1093/milmed/usx200,AT008404,True
9924086575701921,10.1093/milmed/usx200,NCCIH,True
9924386862001921,10.1093/nar/gkae692,GM137832,True
9924386862001921,10.1093/nar/gkae692,Molecular,True
9924114490301921,10.1093/scan/nsab014,GM084907,True
9924114490301921,10.1093/scan/nsab014,GM084907,True
9923970775601921,10.1093/nar/gkz960,GM032335,True
9923970775601921,10.1093/nar/gkz960,GM051753,True
9923970775601921,10.1093/nar/gkz960,GM130450,True
9924552842701921,10.1093/scan/nsz035,HD082527,True
9924552842701921,10.1093/scan/nsz035,MH071635,True
9924053229801921,10.1096/fasebj.2021.35.s1.04878,GM040602,True
9924085821001921,10.1093/scan/nsy039,AG000204,True
9924085821001921,10.1093/scan/nsy039,GM084907,True
9924085821001921,10.1093/scan/nsy039,OD020039,True
9924085821001921,10.1093/scan/nsy039,OD020039,True
9924537530601921,10.1096/fasebj.2022.36.s1.l7724,GM135126,True
9924550655901921,10.1093/texcom/tgad008,AG000029,True
9924550655901921,10.1093/texcom/tgad008,AG042596,True
9924097972501921,10.1096/fasebj.2022.36.s1.r5823,GM130997,True
9924098077101921,10.1096/fasebj.2022.36.s1.r5092,GM125872,True
9923987242401921,10.1096/fj.201900462r,DK108238,True
9924341746801921,10.1097/aud.0000000000001500,DC016834,True
9924550660901921,10.1097/dbp.0000000000001288,MH104355,True
9924550660901921,10.1097/dbp.0000000000001288,MH104355,True
9924194485701921,10.1097/htr.0000000000000807,90DPGE0001,True
9924194485701921,10.1097/htr.0000000000000807,90DPGE000,True
9924086592201921,10.1101/2020.01.20.912709,AI122802,True
